id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,release_year,foreign_gross,movie_id,movie_id2
29,2013-01-29,"batman: the dark knight returns, part 2",3500000,0,0,2013,0,batmanthedarkknightreturnspart220130129,"batman: the dark knight returns, part 22013"
30,2014-03-11,in the name of the king iii,3500000,0,0,2014,0,inthenameofthekingiii20140311,in the name of the king iii2014
31,2014-03-04,wicked blood,3500000,0,0,2014,0,wickedblood20140304,wicked blood2014
32,2015-06-05,dawn patrol,3500000,0,0,2015,0,dawnpatrol20150605,dawn patrol2015
33,2013-05-17,jagten,3450000,687185,18309793,2013,17622608,jagten20130517,jagten2013
34,2015-09-01,lords of london,3440000,0,0,2015,0,lordsoflondon20150901,lords of london2015
35,2005-06-24,la marche de l'empereur,3400000,77437223,133276359,2005,55839136,lamarchedelempereur20050624,la marche de l'empereur2005
37,2011-10-21,margin call,3400000,5353586,20433227,2011,15079641,margincall20111021,margin call2011
38,2008-09-26,choke,3400000,2926565,4124277,2008,1197712,choke20080926,choke2008
39,2004-04-23,l\'incomparable mademoiselle c.,3400000,493905,493905,2004,0,lincomparablemademoisellec20040423,l\'incomparable mademoiselle c.2004
40,2008-07-11,august,3400000,12636,12636,2008,0,august20080711,august2008
41,2015-03-03,to write love on her arms,3400000,0,0,2015,0,towriteloveonherarms20150303,to write love on her arms2015
43,2014-10-10,whiplash,3300000,13092006,38969037,2014,25877031,whiplash20141010,whiplash2014
44,2007-10-26,bella,3300000,8093373,12405473,2007,4312100,bella20071026,bella2007
45,2003-01-17,cidade de deus,3300000,7563397,32059295,2003,24495898,cidadededeus20030117,cidade de deus2003
46,2000-05-05,human traffic,3300000,104257,5422740,2000,5318483,humantraffic20000505,human traffic2000
47,2006-12-29,the dead girl,3300000,19875,19875,2006,0,thedeadgirl20061229,the dead girl2006
48,2015-01-20,the opposite sex,3300000,0,50206,2015,50206,theoppositesex20150120,the opposite sex2015
51,2009-01-30,entre les murs,3250000,3766810,34114067,2009,30347257,entrelesmurs20090130,entre les murs2009
54,2018-07-06,sorry to bother you,3200000,17493096,18285560,2018,792464,sorrytobotheryou20180706,sorry to bother you2018
56,2004-07-16,maria full of grace,3200000,6529624,14441158,2004,7911534,mariafullofgrace20040716,maria full of grace2004
57,2011-06-03,beginners,3200000,5790894,14314407,2011,8523513,beginners20110603,beginners2011
58,2016-04-22,the meddler,3200000,4267219,5526942,2016,1259723,themeddler20160422,the meddler2016
59,2009-07-29,adam,3200000,2283291,2834485,2009,551194,adam20090729,adam2009
60,2006-09-22,feast,3200000,56131,690872,2006,634741,feast20060922,feast2006
63,2013-04-12,antiviral,3100000,0,123407,2013,123407,antiviral20130412,antiviral2013
65,2010-10-20,paranormal activity 2,3000000,84752907,177512032,2010,92759125,paranormalactivity220101020,paranormal activity 22010
66,2015-08-28,war room,3000000,67790117,73975239,2015,6185122,warroom20150828,war room2015
67,2013-06-07,the purge,3000000,64473115,91266581,2013,26793466,thepurge20130607,the purge2013
69,2012-10-12,sinister,3000000,48086903,87727807,2012,39640904,sinister20121012,sinister2012
70,2000-08-18,the original kings of comedy,3000000,38168022,38236338,2000,68316,theoriginalkingsofcomedy20000818,the original kings of comedy2000
75,2002-10-11,bowling for columbine,3000000,21576018,58240487,2002,36664469,bowlingforcolumbine20021011,bowling for columbine2002
80,2002-08-02,martin lawrence live: runteldat,3000000,19184820,19184820,2002,0,martinlawrenceliverunteldat20020802,martin lawrence live: runteldat2002
84,2001-04-06,pokemon 3: the movie,3000000,17052128,68452128,2001,51400000,pokemon3themovie20010406,pokemon 3: the movie2001
89,2018-06-01,upgrade,3000000,11977130,16553285,2018,4576155,upgrade20180601,upgrade2018
90,2006-03-03,dave chappelle's block party,3000000,11718595,12051924,2006,333329,davechappellesblockparty20060303,dave chappelle's block party2006
93,2009-05-08,next day air,3000000,10027047,10172519,2009,145472,nextdayair20090508,next day air2009
98,2001-08-08,the deep end,3000000,8823109,9981635,2001,1158526,thedeepend20010808,the deep end2001
99,2013-05-24,before midnight,3000000,8110621,23251930,2013,15141309,beforemidnight20130524,before midnight2013
1,2009-07-31,the collector,3000000,7712114,10473836,2009,2761722,thecollector20090731,the collector2009
3,2017-10-27,let there be light,3000000,7233471,7241309,2017,7838,lettherebelight20171027,let there be light2017
4,2006-04-07,phat girlz,3000000,7061128,7301115,2006,239987,phatgirlz20060407,phat girlz2006
5,2004-10-01,woman thou art loosed,3000000,6879730,6879730,2004,0,womanthouartloosed20041001,woman thou art loosed2004
6,2002-10-18,real women have curves,3000000,5853194,7777790,2002,1924596,realwomenhavecurves20021018,real women have curves2002
8,2006-04-28,water,3000000,5529144,11322573,2006,5793429,water20060428,water2006
9,2016-07-22,donât think twice,3000000,4417983,4417983,2016,0,donâtthinktwice20160722,donât think twice2016
10,2016-06-24,swiss army man,3000000,4210454,5837111,2016,1626657,swissarmyman20160624,swiss army man2016
11,2000-04-14,east is east,3000000,4170647,30438635,2000,26267988,eastiseast20000414,east is east2000
12,2000-09-01,whipped,3000000,4142507,4142507,2000,0,whipped20000901,whipped2000
14,2013-05-17,frances ha,3000000,4067398,11262769,2013,7195371,francesha20130517,frances ha2013
15,2010-04-30,please give,3000000,4033574,4570178,2010,536604,pleasegive20100430,please give2010
20,2002-05-24,thirteen conversations about one thing,3000000,3287435,3705923,2002,418488,thirteenconversationsaboutonething20020524,thirteen conversations about one thing2002
21,2016-04-22,compadres,3000000,3127773,7445044,2016,4317271,compadres20160422,compadres2016
24,2006-02-24,tsotsi,3000000,2912606,11537539,2006,8624933,tsotsi20060224,tsotsi2006
25,2010-04-09,letters to god,3000000,2848587,3237452,2010,388865,letterstogod20100409,letters to god2010
27,2003-04-04,dysfunktional family,3000000,2255000,2255000,2003,0,dysfunktionalfamily20030404,dysfunktional family2003
28,2014-09-19,tusk,3000000,1821983,1887554,2014,65571,tusk20140919,tusk2014
29,2017-05-12,the wall,3000000,1803064,4495262,2017,2692198,thewall20170512,the wall2017
30,2003-10-24,elephant,3000000,1266955,10051516,2003,8784561,elephant20031024,elephant2003
31,2012-04-06,damsels in distress,3000000,1007535,1324299,2012,316764,damselsindistress20120406,damsels in distress2012
32,2005-03-25,oldboy,3000000,707391,6239723,2005,5532332,oldboy20050325,oldboy2005
33,2011-05-06,hobo with a shotgun,3000000,703372,834953,2011,131581,hobowithashotgun20110506,hobo with a shotgun2011
34,2015-05-08,the d train,3000000,669688,772366,2015,102678,thedtrain20150508,the d train2015
35,2012-09-07,bachelorette,3000000,446770,12577401,2012,12130631,bachelorette20120907,bachelorette2012
36,2010-01-15,fish tank,3000000,374675,5922292,2010,5547617,fishtank20100115,fish tank2010
37,2008-09-05,everybody wants to be italian,3000000,351416,351416,2008,0,everybodywantstobeitalian20080905,everybody wants to be italian2008
38,2011-09-09,creature,3000000,331000,331000,2011,0,creature20110909,creature2011
39,2016-12-09,the bounce back,3000000,321910,421404,2016,99494,thebounceback20161209,the bounce back2016
41,2006-10-06,love's abiding joy,3000000,252726,252726,2006,0,lovesabidingjoy20061006,love's abiding joy2006
43,2010-10-01,chain letter,3000000,205842,1022453,2010,816611,chainletter20101001,chain letter2010
44,2012-03-02,tim and eric's billion dollar movie,3000000,201436,223652,2012,22216,timandericsbilliondollarmovie20120302,tim and eric's billion dollar movie2012
45,2007-11-09,holly,3000000,163069,163069,2007,0,holly20071109,holly2007
46,2010-03-26,the eclipse,3000000,133411,133411,2010,0,theeclipse20100326,the eclipse2010
47,2008-03-21,the grand,3000000,115879,115879,2008,0,thegrand20080321,the grand2008
48,2006-03-17,sommersturm,3000000,95204,95204,2006,0,sommersturm20060317,sommersturm2006
49,2014-08-15,fort mccoy,3000000,78948,78948,2014,0,fortmccoy20140815,fort mccoy2014
51,2000-10-13,just looking,3000000,39852,39852,2000,0,justlooking20001013,just looking2000
52,2015-09-04,before we go,3000000,37151,483938,2015,446787,beforewego20150904,before we go2015
53,2012-01-13,the divide,3000000,18000,156362,2012,138362,thedivide20120113,the divide2012
54,2011-09-09,tanner hall,3000000,5073,5073,2011,0,tannerhall20110909,tanner hall2011
55,2005-09-30,my big fat independent movie,3000000,4655,4655,2005,0,mybigfatindependentmovie20050930,my big fat independent movie2005
56,2017-10-10,demonic,3000000,0,4668109,2017,4668109,demonic20171010,demonic2017
57,2008-04-15,ã l\'intã©rieur,3000000,0,895932,2008,895932,ãlintãrieur20080415,ã l\'intã©rieur2008
58,2014-06-27,they came together,3000000,0,82780,2014,82780,theycametogether20140627,they came together2014
59,2013-05-21,open road,3000000,0,47469,2013,47469,openroad20130521,open road2013
61,2010-10-01,barry munday,3000000,0,0,2010,0,barrymunday20101001,barry munday2010
62,2009-12-31,the deported,3000000,0,0,2009,0,thedeported20091231,the deported2009
63,2009-12-31,chicago overcoat,3000000,0,0,2009,0,chicagoovercoat20091231,chicago overcoat2009
64,2011-09-13,never back down 2: the beatdown,3000000,0,0,2011,0,neverbackdown2thebeatdown20110913,never back down 2: the beatdown2011
65,2015-12-31,awol-72,3000000,0,0,2015,0,awol7220151231,awol-722015
66,2013-01-15,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,3000000,0,0,2013,0,30nightsofparanormalactivitywiththedevilinsidethegirlwiththedragontattoo20130115,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo2013
67,2015-02-06,enter the dangerous mind,3000000,0,0,2015,0,enterthedangerousmind20150206,enter the dangerous mind2015
68,2015-03-17,something wicked,3000000,0,0,2015,0,somethingwicked20150317,something wicked2015
70,2014-10-27,iguana,3000000,0,0,2014,0,iguana20141027,iguana2014
71,2009-12-31,four single fathers,3000000,0,0,2009,0,foursinglefathers20091231,four single fathers2009
72,2015-08-14,amnesiac,3000000,0,0,2015,0,amnesiac20150814,amnesiac2015
73,2015-12-31,unnatural,3000000,0,0,2015,0,unnatural20151231,unnatural2015
74,2015-12-11,close range,3000000,0,0,2015,0,closerange20151211,close range2015
79,2006-03-24,boynton beach club,2900000,3127472,3127472,2006,0,boyntonbeachclub20060324,boynton beach club2006
80,2010-10-01,freakonomics,2900000,101270,172867,2010,71597,freakonomics20101001,freakonomics2010
81,2011-08-19,griff the invisible,2900000,20778,25935,2011,5157,grifftheinvisible20110819,griff the invisible2011
83,2005-06-10,high tension,2850000,3681066,6435262,2005,2754196,hightension20050610,high tension2005
86,2005-07-22,hustle & flow,2800000,22202809,23591783,2005,1388974,hustleflow20050722,hustle & flow2005
88,2006-09-15,artie lange's beer league,2800000,475000,475000,2006,0,artielangesbeerleague20060915,artie lange's beer league2006
90,2008-02-15,diary of the dead,2750000,952620,5394447,2008,4441827,diaryofthedead20080215,diary of the dead2008
93,2018-10-26,indivisible,2700000,3511417,3588305,2018,76888,indivisible20181026,indivisible2018
94,2006-09-01,lage raho munna bhai,2700000,2217561,31517561,2006,29300000,lagerahomunnabhai20060901,lage raho munna bhai2006
95,2015-12-31,sardaar ji,2700000,0,8200000,2015,8200000,sardaarji20151231,sardaar ji2015
96,2008-12-31,rejsen til saturn,2700000,0,5377665,2008,5377665,rejsentilsaturn20081231,rejsen til saturn2008
3,2014-05-02,ida,2600000,3827060,15298355,2014,11471295,ida20140502,ida2014
5,2004-07-09,riding giants,2600000,2276368,3292333,2004,1015965,ridinggiants20040709,riding giants2004
6,2008-12-12,los cronocrã­menes,2600000,39127,564474,2008,525347,loscronocrãmenes20081212,los cronocrã­menes2008
7,2011-12-31,la cara oculta,2600000,0,7033931,2011,7033931,lacaraoculta20111231,la cara oculta2011
8,2007-12-07,timber falls,2600000,0,71248,2007,71248,timberfalls20071207,timber falls2007
9,2008-12-31,silver medalist,2600000,0,0,2008,0,silvermedalist20081231,silver medalist2008
10,2011-04-01,"fat, sick & nearly dead",2600000,0,0,2011,0,fatsicknearlydead20110401,"fat, sick & nearly dead2011"
12,2013-01-11,a haunted house,2500000,40041683,59922558,2013,19880875,ahauntedhouse20130111,a haunted house2013
13,2012-07-13,2016: obamaâs america,2500000,33349941,33349941,2012,0,2016obamaâsamerica20120713,2016: obamaâs america2012
14,2013-07-03,kevin hart: let me explain,2500000,32244051,32327255,2013,83204,kevinhartletmeexplain20130703,kevin hart: let me explain2013
15,2004-07-28,garden state,2500000,26782316,36028802,2004,9246486,gardenstate20040728,garden state2004
19,2008-10-01,religulous,2500000,13011160,13881317,2008,870157,religulous20081001,religulous2008
22,2013-08-02,the spectacular now,2500000,6852971,6916951,2013,63980,thespectacularnow20130802,the spectacular now2013
25,2016-06-24,hunt for the wilderpeople,2500000,5205471,23845533,2016,18640062,huntforthewilderpeople20160624,hunt for the wilderpeople2016
26,2012-08-17,robot & frank,2500000,3317468,4934356,2012,1616888,robotfrank20120817,robot & frank2012
27,2003-10-03,sur le seuil,2500000,2013052,2013052,2003,0,surleseuil20031003,sur le seuil2003
28,2000-06-16,jesus' son,2500000,1282084,1687548,2000,405464,jesusson20000616,jesus' son2000
29,2005-05-27,saving face,2500000,1187266,1269705,2005,82439,savingface20050527,saving face2005
30,2008-06-20,brick lane,2500000,1094998,3838486,2008,2743488,bricklane20080620,brick lane2008
31,2013-03-01,the lost medallion: the adventures of billy stone,2500000,549632,549632,2013,0,thelostmedalliontheadventuresofbillystone20130301,the lost medallion: the adventures of billy stone2013
32,2003-09-26,my life without me,2500000,432360,12267275,2003,11834915,mylifewithoutme20030926,my life without me2003
33,2006-03-31,marilyn hotchkiss' ballroom dancing and charm school,2500000,349132,497195,2006,148063,marilynhotchkissballroomdancingandcharmschool20060331,marilyn hotchkiss' ballroom dancing and charm school2006
34,2011-04-01,super,2500000,327716,593933,2011,266217,super20110401,super2011
35,2008-11-14,fuel,2500000,174255,174255,2008,0,fuel20081114,fuel2008
36,2010-04-09,valley of the hearts delight,2500000,118666,118666,2010,0,valleyoftheheartsdelight20100409,valley of the hearts delight2010
37,2008-10-31,the other end of the line,2500000,115504,507446,2008,391942,theotherendoftheline20081031,the other end of the line2008
38,2010-06-18,8: the mormon proposition,2500000,100280,100280,2010,0,8themormonproposition20100618,8: the mormon proposition2010
39,2009-04-17,sleep dealer,2500000,80136,108907,2009,28771,sleepdealer20090417,sleep dealer2009
40,2007-08-24,eye of the dolphin,2500000,72210,72260,2007,50,eyeofthedolphin20070824,eye of the dolphin2007
41,2013-08-16,underdogs,2500000,35017,1392649,2013,1357632,underdogs20130816,underdogs2013
42,2000-09-08,anatomie,2500000,9598,9598,2000,0,anatomie20000908,anatomie2000
43,2009-12-31,the calling,2500000,0,0,2009,0,thecalling20091231,the calling2009
44,2013-06-21,alien uprising,2500000,0,0,2013,0,alienuprising20130621,alien uprising2013
45,2010-12-31,christmas mail,2500000,0,0,2010,0,christmasmail20101231,christmas mail2010
46,2015-07-03,stung,2500000,0,0,2015,0,stung20150703,stung2015
47,2017-09-01,sky sharks,2500000,0,0,2017,0,skysharks20170901,sky sharks2017
48,2015-10-13,8 days,2500000,0,0,2015,0,8days20151013,8 days2015
49,2016-09-02,antibirth,2500000,0,0,2016,0,antibirth20160902,antibirth2016
50,2016-02-02,the rise of the krays,2500000,0,0,2016,0,theriseofthekrays20160202,the rise of the krays2016
51,2014-12-31,not safe for work,2500000,0,0,2014,0,notsafeforwork20141231,not safe for work2014
52,2011-05-13,go for it!,2450000,180237,182358,2011,2121,goforit20110513,go for it!2011
54,2007-01-05,thr3e,2400000,1008849,1420418,2007,411569,thr3e20070105,thr3e2007
55,2006-09-01,idiocracy,2400000,444093,500296,2006,56203,idiocracy20060901,idiocracy2006
56,2009-12-31,niktã©,2400000,0,1333891,2009,1333891,niktã20091231,niktã©2009
57,2014-11-14,always woodstock,2400000,0,0,2014,0,alwayswoodstock20141114,always woodstock2014
58,2007-07-25,this is england,2380000,327919,8739576,2007,8411657,thisisengland20070725,this is england2007
60,2015-03-20,do you believe?,2300000,12985600,14304931,2015,1319331,doyoubelieve20150320,do you believe?2015
63,2014-09-05,frontera,2300000,59696,59696,2014,0,frontera20140905,frontera2014
64,2011-08-26,redemption road,2300000,29384,29384,2011,0,redemptionroad20110826,redemption road2011
65,2015-04-15,the toxic avenger part ii,2300000,0,0,2015,0,thetoxicavengerpartii20150415,the toxic avenger part ii2015
66,2016-01-19,eden,2300000,0,0,2016,0,eden20160119,eden2016
73,2007-02-09,the last sin eater,2200000,388390,388390,2007,0,thelastsineater20070209,the last sin eater2007
